64,.3325,.3507
128,.3163,.3480
200,.3143,.3633
256,.3060,.3461
512,.3284,.3569
600,.3404,.3627
800,.3168,.3460
1024,.3164,.3431
2000,.3096,.3389
3000,.3216,.3547
4096,.2980,.3544
6000,.3322,.3422
7000,.3275,.3458
10000,.3370,.3484
50000,.3209,.3492
100000,.3118,.3403
1000000,.3221,.3510
10000000,.3300,.3574
100000000,.3241,.3589
