64,.3287,.3401
128,.3195,.3306
200,.3229,.3393
256,.3230,.3236
512,.3173,.3417
600,.3329,.3326
800,.3296,.3372
1024,.3361,.3262
2000,.3313,.3244
3000,.3248,.3266
4096,.3287,.3307
6000,.3321,.3273
7000,.3301,.3261
10000,.3478,.3522
50000,.3342,.3321
100000,.3096,.3292
1000000,.2811,.2834
10000000,.2786,.2798
100000000,.2804,.2810
