64,2804.4327,1266.2857
128,2973.8491,1301.9836
200,2952.7988,990.0578
256,2952.8249,1297.0361
512,2999.6684,1305.0282
600,3009.0038,1310.9735
800,3018.5207,1313.1994
1024,3017.1768,1313.6823
2000,3029.1766,1315.7890
3000,3034.2244,1282.8559
4096,3024.9476,1243.7103
6000,3028.0886,1300.7013
7000,3031.8819,1318.6950
10000,2978.4400,1296.9664
50000,2961.4804,1293.3537
100000,2956.4578,1302.5619
1000000,2997.0074,1303.5372
10000000,2999.2153,1304.5822
100000000,3002.9932,1306.1899
